session_id,suggestion_id,action,action_reason,confidence,latency_ms,target_power,target_freq,target_area,base_power,base_freq,base_area,actual_power,actual_freq,actual_area,delta_power,delta_freq,delta_area,pred_power,pred_freq,pred_area,pred_error_power,pred_error_freq,pred_error_area,fail_mode,action_alignment,rtl_kind,rtl_before_ref,rtl_after_ref,diff_ref,root_cause_hypothesis,rtl_before_abs,rtl_after_abs,rtl_before_exists,rtl_after_exists
sess_2c3a8bdc,sugg_49cea33f,modify,ppa_violation,0.69,728,350.0,3500.0,4.0,396.99,3366.3,5.95,377.92,3828.4,4.66,-19.069999999999993,462.0999999999999,-1.29,307.72,3959.66,5.73,-70.19999999999999,131.25999999999976,1.0700000000000003,FAIL_POWER_AREA,OK,shifter,artifacts/sessions/sess_2c3a8bdc/rtl_before.sv,artifacts/sessions/sess_2c3a8bdc/rtl_after_sugg_1.sv,artifacts/sessions/sess_2c3a8bdc/rtl_diff_sugg_1.patch,AREA failure observed; RTL deltas weak → needs deeper RTL-aware analysis.,,,,
sess_2c3f3849,sugg_c613e1f3,modify,meets_targets,0.75,3749,500.0,2600.0,6.0,392.47,2813.97,6.07,407.59,2867.94,5.18,15.119999999999948,53.970000000000255,-0.8900000000000006,347.64,3132.49,6.44,-59.94999999999999,264.5499999999997,1.2600000000000007,PASS,OK,logic_combo_3,artifacts/sessions/sess_2c3f3849/rtl_before.sv,artifacts/sessions/sess_2c3f3849/rtl_after_sugg_1.sv,artifacts/sessions/sess_2c3f3849/rtl_diff_sugg_1.patch,N/A,,,,
sess_2c79b9cc,sugg_658f800c,reject,ppa_violation,0.67,663,300.0,3200.0,3.0,448.32,3144.49,3.87,511.38,3243.22,3.82,63.06,98.73000000000002,-0.050000000000000266,435.18,3518.22,3.6,-76.19999999999999,275.0,-0.21999999999999975,FAIL_POWER_AREA,OK,mux,artifacts/sessions/sess_2c79b9cc/rtl_before.sv,artifacts/sessions/sess_2c79b9cc/rtl_after_sugg_1.sv,artifacts/sessions/sess_2c79b9cc/rtl_diff_sugg_1.patch,AREA failure observed; RTL deltas weak → needs deeper RTL-aware analysis.,,,,
sess_2c79b9cc,sugg_0737c93c,reject,ppa_violation,0.5,4342,300.0,3200.0,3.0,448.32,3144.49,3.87,366.66,3648.48,4.3,-81.65999999999997,503.99000000000024,0.4299999999999997,414.59,3384.32,3.28,47.92999999999995,-264.15999999999985,-1.02,FAIL_POWER_AREA,OK,mux,artifacts/sessions/sess_2c79b9cc/rtl_before.sv,artifacts/sessions/sess_2c79b9cc/rtl_after_sugg_1.sv,artifacts/sessions/sess_2c79b9cc/rtl_diff_sugg_1.patch,AREA failure observed; RTL deltas weak → needs deeper RTL-aware analysis.,,,,
sess_2cd9c7d1,sugg_6855443a,modify,meets_targets,0.43,1063,900.0,2200.0,12.0,777.98,2114.56,10.37,738.67,2474.65,9.65,-39.31000000000006,360.09000000000015,-0.7199999999999989,795.31,2334.49,10.78,56.639999999999986,-140.1600000000003,1.129999999999999,PASS,OK,pipeline_add,artifacts/sessions/sess_2cd9c7d1/rtl_before.sv,artifacts/sessions/sess_2cd9c7d1/rtl_after_sugg_1.sv,artifacts/sessions/sess_2cd9c7d1/rtl_diff_sugg_1.patch,N/A,,,,
sess_2cf20f3c,sugg_40e925a3,reject,ppa_violation,0.48,3060,450.0,2800.0,5.0,607.29,2715.7,6.16,560.76,2617.17,6.98,-46.52999999999997,-98.52999999999975,0.8200000000000003,514.66,2697.63,6.47,-46.10000000000002,80.46000000000004,-0.5100000000000007,FAIL_POWER_FREQ_AREA,OK,logic_combo_2,artifacts/sessions/sess_2cf20f3c/rtl_before.sv,artifacts/sessions/sess_2cf20f3c/rtl_after_sugg_1.sv,artifacts/sessions/sess_2cf20f3c/rtl_diff_sugg_1.patch,AREA likely increased due to added muxing/logic duplication.,,,,
sess_2cf92220,sugg_89e46f5b,reject,ppa_violation,0.49,1668,750.0,2400.0,11.0,902.37,1751.53,10.67,980.99,1583.47,9.78,78.62,-168.05999999999995,-0.8900000000000006,904.96,1680.53,10.3,-76.02999999999997,97.05999999999995,0.5200000000000014,FAIL_POWER_FREQ,OK,logic_combo_3,artifacts/sessions/sess_2cf92220/rtl_before.sv,artifacts/sessions/sess_2cf92220/rtl_after_sugg_1.sv,artifacts/sessions/sess_2cf92220/rtl_diff_sugg_1.patch,FREQ failure observed; consider adding pipelining or reducing combo depth.,,,,
sess_2d491f12,sugg_21cdc06f,modify,ppa_violation,0.83,2877,350.0,3500.0,4.0,542.59,3760.45,4.07,600.96,3761.99,3.47,58.370000000000005,1.5399999999999636,-0.6000000000000001,525.11,3843.54,3.53,-75.85000000000002,81.55000000000018,0.05999999999999961,FAIL_POWER,OK,shifter,artifacts/sessions/sess_2d491f12/rtl_before.sv,artifacts/sessions/sess_2d491f12/rtl_after_sugg_1.sv,artifacts/sessions/sess_2d491f12/rtl_diff_sugg_1.patch,POWER failure observed; consider clock gating / enable conditions (future work).,,,,
sess_2de81664,sugg_4ef6ed63,modify,ppa_violation,0.86,3198,750.0,2400.0,8.0,608.43,1849.81,9.38,677.67,1998.29,8.69,69.24000000000001,148.48000000000002,-0.6900000000000013,506.4,2047.07,9.49,-171.26999999999998,48.77999999999997,0.8000000000000007,FAIL_FREQ_AREA,OK,adder4,artifacts/sessions/sess_2de81664/rtl_before.sv,artifacts/sessions/sess_2de81664/rtl_after_sugg_1.sv,artifacts/sessions/sess_2de81664/rtl_diff_sugg_1.patch,AREA likely increased due to wider bitwidths.,,,,
sess_2de81664,sugg_5797fd18,reject,ppa_violation,0.65,2674,750.0,2400.0,8.0,608.43,1849.81,9.38,650.35,2083.35,9.42,41.92000000000007,233.53999999999996,0.03999999999999915,591.61,1995.66,9.38,-58.74000000000001,-87.68999999999983,-0.03999999999999915,FAIL_FREQ_AREA,OK,adder4,artifacts/sessions/sess_2de81664/rtl_before.sv,artifacts/sessions/sess_2de81664/rtl_after_sugg_1.sv,artifacts/sessions/sess_2de81664/rtl_diff_sugg_1.patch,AREA likely increased due to wider bitwidths.,,,,
sess_2e027bbb,sugg_e33a904d,reject,ppa_violation,0.78,4497,650.0,2000.0,10.0,789.34,2017.11,11.37,708.52,2060.83,10.92,-80.82000000000005,43.72000000000003,-0.4499999999999993,661.99,2245.89,11.73,-46.52999999999997,185.05999999999995,0.8100000000000005,FAIL_POWER_AREA,OK,small_fsm,artifacts/sessions/sess_2e027bbb/rtl_before.sv,artifacts/sessions/sess_2e027bbb/rtl_after_sugg_1.sv,artifacts/sessions/sess_2e027bbb/rtl_diff_sugg_1.patch,AREA failure observed; RTL deltas weak → needs deeper RTL-aware analysis.,,,,
sess_2e027bbb,sugg_b13c2b7b,modify,ppa_violation,0.72,2993,650.0,2000.0,10.0,789.34,2017.11,11.37,639.84,2219.8,11.28,-149.5,202.69000000000028,-0.08999999999999986,778.11,2147.23,9.89,138.26999999999998,-72.57000000000016,-1.3899999999999988,FAIL_AREA,OK,small_fsm,artifacts/sessions/sess_2e027bbb/rtl_before.sv,artifacts/sessions/sess_2e027bbb/rtl_after_sugg_1.sv,artifacts/sessions/sess_2e027bbb/rtl_diff_sugg_1.patch,AREA failure observed; RTL deltas weak → needs deeper RTL-aware analysis.,,,,
sess_2e16f920,sugg_a1b9e444,reject,ppa_violation,0.35,4098,350.0,3500.0,4.0,338.0,3372.98,4.96,355.9,3632.12,5.37,17.899999999999977,259.1399999999999,0.41000000000000014,300.54,3532.3,5.14,-55.35999999999996,-99.81999999999971,-0.23000000000000043,FAIL_POWER_AREA,OK,shifter,artifacts/sessions/sess_2e16f920/rtl_before.sv,artifacts/sessions/sess_2e16f920/rtl_after_sugg_1.sv,artifacts/sessions/sess_2e16f920/rtl_diff_sugg_1.patch,AREA failure observed; RTL deltas weak → needs deeper RTL-aware analysis.,,,,
sess_2e16f920,sugg_e133579e,reject,ppa_violation,0.73,4490,350.0,3500.0,4.0,338.0,3372.98,4.96,326.14,3792.59,4.2,-11.860000000000014,419.6100000000001,-0.7599999999999998,323.44,3319.76,5.18,-2.6999999999999886,-472.8299999999999,0.9799999999999995,FAIL_AREA,OK,shifter,artifacts/sessions/sess_2e16f920/rtl_before.sv,artifacts/sessions/sess_2e16f920/rtl_after_sugg_1.sv,artifacts/sessions/sess_2e16f920/rtl_diff_sugg_1.patch,AREA failure observed; RTL deltas weak → needs deeper RTL-aware analysis.,,,,
sess_2e811610,sugg_288b0635,reject,ppa_violation,0.86,4328,450.0,2800.0,5.0,648.23,2751.78,5.44,681.56,2967.99,5.96,33.32999999999993,216.20999999999958,0.5199999999999996,637.45,2758.23,5.07,-44.1099999999999,-209.75999999999976,-0.8899999999999997,FAIL_POWER_AREA,OK,logic_combo_2,artifacts/sessions/sess_2e811610/rtl_before.sv,artifacts/sessions/sess_2e811610/rtl_after_sugg_1.sv,artifacts/sessions/sess_2e811610/rtl_diff_sugg_1.patch,AREA likely increased due to added muxing/logic duplication.,,,,
sess_2e9a2e83,sugg_a440dd71,reject,ppa_violation,0.67,1710,450.0,2800.0,5.0,550.45,3118.8,6.77,608.71,2751.65,6.79,58.25999999999999,-367.1500000000001,0.020000000000000462,453.61,3405.9,7.27,-155.10000000000002,654.25,0.47999999999999954,FAIL_POWER_FREQ_AREA,OK,logic_combo_2,artifacts/sessions/sess_2e9a2e83/rtl_before.sv,artifacts/sessions/sess_2e9a2e83/rtl_after_sugg_1.sv,artifacts/sessions/sess_2e9a2e83/rtl_diff_sugg_1.patch,AREA likely increased due to added muxing/logic duplication.,,,,
sess_2f741130,sugg_78d72720,rollback,ppa_violation,0.41,2244,400.0,3000.0,5.0,374.15,3261.49,5.69,332.33,3683.84,6.05,-41.81999999999999,422.35000000000036,0.35999999999999943,359.61,3639.74,4.97,27.28000000000003,-44.100000000000364,-1.08,FAIL_AREA,OK,logic_combo_1,artifacts/sessions/sess_2f741130/rtl_before.sv,artifacts/sessions/sess_2f741130/rtl_after_sugg_1.sv,artifacts/sessions/sess_2f741130/rtl_diff_sugg_1.patch,AREA likely increased due to added muxing/logic duplication.,,,,
sess_2f9e1d94,sugg_637413fd,reject,ppa_violation,0.37,632,350.0,3500.0,4.0,531.13,3393.52,4.1,533.32,3837.75,3.45,2.1900000000000546,444.23,-0.6499999999999995,508.73,3352.9,4.1,-24.590000000000032,-484.8499999999999,0.6499999999999995,FAIL_POWER,OK,shifter,artifacts/sessions/sess_2f9e1d94/rtl_before.sv,artifacts/sessions/sess_2f9e1d94/rtl_after_sugg_1.sv,artifacts/sessions/sess_2f9e1d94/rtl_diff_sugg_1.patch,POWER failure observed; consider clock gating / enable conditions (future work).,,,,
sess_301141a0,sugg_cfb43d2d,accept,meets_targets,0.46,2027,350.0,3500.0,4.0,340.78,3573.45,3.04,293.63,3910.09,3.39,-47.14999999999998,336.6400000000003,0.3500000000000001,291.16,3940.83,2.89,-2.4699999999999704,30.73999999999978,-0.5,PASS,OK,shifter,artifacts/sessions/sess_301141a0/rtl_before.sv,artifacts/sessions/sess_301141a0/rtl_after_sugg_1.sv,artifacts/sessions/sess_301141a0/rtl_diff_sugg_1.patch,N/A,,,,
sess_301141a0,sugg_85e97d01,modify,ppa_violation,0.82,684,350.0,3500.0,4.0,340.78,3573.45,3.04,361.89,3288.52,2.98,21.110000000000014,-284.92999999999984,-0.06000000000000005,309.64,3750.37,2.53,-52.25,461.8499999999999,-0.4500000000000002,FAIL_POWER_FREQ,OK,shifter,artifacts/sessions/sess_301141a0/rtl_before.sv,artifacts/sessions/sess_301141a0/rtl_after_sugg_1.sv,artifacts/sessions/sess_301141a0/rtl_diff_sugg_1.patch,FREQ failure observed; consider adding pipelining or reducing combo depth.,,,,
sess_301141a0,sugg_545431cc,modify,ppa_violation,0.35,2778,350.0,3500.0,4.0,340.78,3573.45,3.04,355.96,3713.37,2.99,15.180000000000007,139.92000000000007,-0.04999999999999982,289.07,3892.86,2.54,-66.88999999999999,179.49000000000024,-0.4500000000000002,FAIL_POWER,OK,shifter,artifacts/sessions/sess_301141a0/rtl_before.sv,artifacts/sessions/sess_301141a0/rtl_after_sugg_1.sv,artifacts/sessions/sess_301141a0/rtl_diff_sugg_1.patch,POWER failure observed; consider clock gating / enable conditions (future work).,,,,
sess_307f67a7,sugg_b9a5d07f,modify,ppa_violation,0.94,871,400.0,3000.0,5.0,313.41,3096.5,5.38,320.84,2998.43,5.04,7.42999999999995,-98.07000000000016,-0.33999999999999986,287.87,3139.35,5.49,-32.96999999999997,140.92000000000007,0.4500000000000002,FAIL_FREQ_AREA,OK,logic_combo_1,artifacts/sessions/sess_307f67a7/rtl_before.sv,artifacts/sessions/sess_307f67a7/rtl_after_sugg_1.sv,artifacts/sessions/sess_307f67a7/rtl_diff_sugg_1.patch,AREA likely increased due to added muxing/logic duplication.,,,,
sess_3083e9c8,sugg_451c4ecb,reject,ppa_violation,0.91,3764,350.0,3500.0,4.0,542.95,3257.88,3.23,555.18,3088.31,3.63,12.229999999999905,-169.57000000000016,0.3999999999999999,463.59,3038.86,2.9,-91.58999999999997,-49.44999999999982,-0.73,FAIL_POWER_FREQ,OK,shifter,artifacts/sessions/sess_3083e9c8/rtl_before.sv,artifacts/sessions/sess_3083e9c8/rtl_after_sugg_1.sv,artifacts/sessions/sess_3083e9c8/rtl_diff_sugg_1.patch,FREQ failure observed; consider adding pipelining or reducing combo depth.,,,,
sess_3083e9c8,sugg_f494f697,modify,ppa_violation,0.6,3131,350.0,3500.0,4.0,542.95,3257.88,3.23,535.74,3494.05,3.05,-7.210000000000036,236.17000000000007,-0.18000000000000016,504.21,3249.99,3.06,-31.53000000000003,-244.0600000000004,0.010000000000000231,FAIL_POWER_FREQ,OK,shifter,artifacts/sessions/sess_3083e9c8/rtl_before.sv,artifacts/sessions/sess_3083e9c8/rtl_after_sugg_1.sv,artifacts/sessions/sess_3083e9c8/rtl_diff_sugg_1.patch,FREQ failure observed; consider adding pipelining or reducing combo depth.,,,,
sess_3083e9c8,sugg_0b94b849,reject,ppa_violation,0.75,1256,350.0,3500.0,4.0,542.95,3257.88,3.23,504.29,3070.57,2.75,-38.660000000000025,-187.30999999999995,-0.48,527.7,3849.94,3.06,23.410000000000025,779.3699999999999,0.31000000000000005,FAIL_POWER_FREQ,OK,shifter,artifacts/sessions/sess_3083e9c8/rtl_before.sv,artifacts/sessions/sess_3083e9c8/rtl_after_sugg_1.sv,artifacts/sessions/sess_3083e9c8/rtl_diff_sugg_1.patch,FREQ failure observed; consider adding pipelining or reducing combo depth.,,,,
sess_30cf8117,sugg_3ac76678,modify,ppa_violation,0.82,1196,500.0,2600.0,6.0,471.26,2786.27,6.53,450.43,2866.53,6.81,-20.829999999999984,80.26000000000022,0.27999999999999936,400.79,2767.11,6.91,-49.639999999999986,-99.42000000000007,0.10000000000000053,FAIL_AREA,OK,logic_combo_3,artifacts/sessions/sess_30cf8117/rtl_before.sv,artifacts/sessions/sess_30cf8117/rtl_after_sugg_1.sv,artifacts/sessions/sess_30cf8117/rtl_diff_sugg_1.patch,AREA likely increased due to added muxing/logic duplication.,,,,
sess_310230d8,sugg_c3b768c2,modify,ppa_violation,0.65,1078,350.0,3500.0,4.0,585.67,3459.39,4.8,541.88,3266.01,5.25,-43.789999999999964,-193.37999999999965,0.4500000000000002,485.16,3794.11,5.01,-56.71999999999997,528.0999999999999,-0.2400000000000002,FAIL_POWER_FREQ_AREA,OK,shifter,artifacts/sessions/sess_310230d8/rtl_before.sv,artifacts/sessions/sess_310230d8/rtl_after_sugg_1.sv,artifacts/sessions/sess_310230d8/rtl_diff_sugg_1.patch,AREA failure observed; RTL deltas weak → needs deeper RTL-aware analysis.,,,,
sess_3183c0a6,sugg_c84eda9e,reject,ppa_violation,0.38,3365,500.0,2600.0,6.0,618.46,3051.23,6.31,615.98,3003.26,6.66,-2.480000000000018,-47.9699999999998,0.35000000000000053,533.97,3054.12,6.76,-82.00999999999999,50.85999999999967,0.09999999999999964,FAIL_POWER_AREA,OK,logic_combo_3,artifacts/sessions/sess_3183c0a6/rtl_before.sv,artifacts/sessions/sess_3183c0a6/rtl_after_sugg_1.sv,artifacts/sessions/sess_3183c0a6/rtl_diff_sugg_1.patch,AREA likely increased due to added muxing/logic duplication.,,,,
sess_3183c0a6,sugg_27bd33df,reject,ppa_violation,0.81,1882,500.0,2600.0,6.0,618.46,3051.23,6.31,572.31,2885.48,6.24,-46.15000000000009,-165.75,-0.0699999999999994,576.94,2955.58,5.89,4.630000000000109,70.09999999999991,-0.35000000000000053,FAIL_POWER_AREA,OK,logic_combo_3,artifacts/sessions/sess_3183c0a6/rtl_before.sv,artifacts/sessions/sess_3183c0a6/rtl_after_sugg_1.sv,artifacts/sessions/sess_3183c0a6/rtl_diff_sugg_1.patch,AREA likely increased due to added muxing/logic duplication.,,,,
sess_3183c0a6,sugg_80873622,reject,ppa_violation,0.55,1310,500.0,2600.0,6.0,618.46,3051.23,6.31,470.19,3438.97,6.69,-148.27000000000004,387.7399999999998,0.3800000000000008,582.84,3124.25,6.41,112.65000000000003,-314.7199999999998,-0.28000000000000025,FAIL_AREA,OK,logic_combo_3,artifacts/sessions/sess_3183c0a6/rtl_before.sv,artifacts/sessions/sess_3183c0a6/rtl_after_sugg_1.sv,artifacts/sessions/sess_3183c0a6/rtl_diff_sugg_1.patch,AREA likely increased due to added muxing/logic duplication.,,,,
sess_31a548e5,sugg_6dc56341,reject,ppa_violation,0.77,953,650.0,2000.0,10.0,750.07,2175.49,10.47,813.72,2541.31,9.76,63.64999999999998,365.82000000000016,-0.7100000000000009,781.28,2111.63,11.08,-32.440000000000055,-429.67999999999984,1.3200000000000003,FAIL_POWER,OK,small_fsm,artifacts/sessions/sess_31a548e5/rtl_before.sv,artifacts/sessions/sess_31a548e5/rtl_after_sugg_1.sv,artifacts/sessions/sess_31a548e5/rtl_diff_sugg_1.patch,POWER failure observed; consider clock gating / enable conditions (future work).,,,,
sess_31a548e5,sugg_7a890b09,reject,ppa_violation,0.87,3989,650.0,2000.0,10.0,750.07,2175.49,10.47,645.13,2580.08,10.35,-104.94000000000005,404.59000000000015,-0.120000000000001,650.88,2412.49,9.55,5.75,-167.59000000000015,-0.7999999999999989,FAIL_AREA,OK,small_fsm,artifacts/sessions/sess_31a548e5/rtl_before.sv,artifacts/sessions/sess_31a548e5/rtl_after_sugg_1.sv,artifacts/sessions/sess_31a548e5/rtl_diff_sugg_1.patch,AREA failure observed; RTL deltas weak → needs deeper RTL-aware analysis.,,,,
sess_31c9e909,sugg_dce3883d,modify,ppa_violation,0.4,3084,650.0,2000.0,10.0,626.76,2343.87,11.12,554.63,2567.83,11.99,-72.13,223.96000000000004,0.870000000000001,554.91,2301.48,9.66,0.2799999999999727,-266.3499999999999,-2.33,FAIL_AREA,OK,small_fsm,artifacts/sessions/sess_31c9e909/rtl_before.sv,artifacts/sessions/sess_31c9e909/rtl_after_sugg_1.sv,artifacts/sessions/sess_31c9e909/rtl_diff_sugg_1.patch,AREA failure observed; RTL deltas weak → needs deeper RTL-aware analysis.,,,,
sess_31e43889,sugg_d47551d1,reject,ppa_violation,0.55,1381,650.0,2000.0,10.0,828.61,2288.83,13.19,784.91,2078.4,11.77,-43.700000000000045,-210.42999999999984,-1.42,689.27,2483.41,13.26,-95.63999999999999,405.00999999999976,1.4900000000000002,FAIL_POWER_AREA,OK,small_fsm,artifacts/sessions/sess_31e43889/rtl_before.sv,artifacts/sessions/sess_31e43889/rtl_after_sugg_1.sv,artifacts/sessions/sess_31e43889/rtl_diff_sugg_1.patch,AREA failure observed; RTL deltas weak → needs deeper RTL-aware analysis.,,,,
sess_32094773,sugg_275766e1,reject,ppa_violation,0.41,947,400.0,3000.0,5.0,473.33,3366.42,3.6,434.35,3062.65,3.46,-38.97999999999996,-303.77,-0.14000000000000012,391.41,3379.18,3.29,-42.94,316.52999999999975,-0.16999999999999993,FAIL_POWER,OK,logic_combo_1,artifacts/sessions/sess_32094773/rtl_before.sv,artifacts/sessions/sess_32094773/rtl_after_sugg_1.sv,artifacts/sessions/sess_32094773/rtl_diff_sugg_1.patch,POWER failure observed; consider clock gating / enable conditions (future work).,,,,
sess_32645124,sugg_c266380e,reject,ppa_violation,0.59,645,750.0,2400.0,8.0,686.19,2222.32,10.53,730.21,2257.5,11.32,44.01999999999998,35.179999999999836,0.7900000000000009,707.31,2392.9,10.31,-22.90000000000009,135.4000000000001,-1.0099999999999998,FAIL_FREQ_AREA,OK,adder4,artifacts/sessions/sess_32645124/rtl_before.sv,artifacts/sessions/sess_32645124/rtl_after_sugg_1.sv,artifacts/sessions/sess_32645124/rtl_diff_sugg_1.patch,AREA likely increased due to wider bitwidths.,,,,
sess_32affe43,sugg_a2fc062e,modify,ppa_violation,0.36,3412,350.0,3500.0,4.0,456.03,3369.57,5.0,505.16,3731.28,4.52,49.13000000000005,361.71000000000004,-0.4800000000000004,435.78,3616.04,4.47,-69.38000000000005,-115.24000000000024,-0.04999999999999982,FAIL_POWER_AREA,OK,shifter,artifacts/sessions/sess_32affe43/rtl_before.sv,artifacts/sessions/sess_32affe43/rtl_after_sugg_1.sv,artifacts/sessions/sess_32affe43/rtl_diff_sugg_1.patch,AREA failure observed; RTL deltas weak → needs deeper RTL-aware analysis.,,,,
sess_32affe43,sugg_39761ff1,reject,ppa_violation,0.71,2767,350.0,3500.0,4.0,456.03,3369.57,5.0,483.14,3537.28,4.65,27.110000000000014,167.71000000000004,-0.34999999999999964,367.92,3424.82,4.45,-115.21999999999997,-112.46000000000004,-0.20000000000000018,FAIL_POWER_AREA,OK,shifter,artifacts/sessions/sess_32affe43/rtl_before.sv,artifacts/sessions/sess_32affe43/rtl_after_sugg_1.sv,artifacts/sessions/sess_32affe43/rtl_diff_sugg_1.patch,AREA failure observed; RTL deltas weak → needs deeper RTL-aware analysis.,,,,
sess_32b53e91,sugg_dc021465,modify,ppa_violation,0.88,1460,350.0,3500.0,4.0,417.75,3660.41,5.75,405.49,3733.15,4.76,-12.259999999999991,72.74000000000024,-0.9900000000000002,355.77,3822.65,5.47,-49.72000000000003,89.5,0.71,FAIL_POWER_AREA,OK,shifter,artifacts/sessions/sess_32b53e91/rtl_before.sv,artifacts/sessions/sess_32b53e91/rtl_after_sugg_1.sv,artifacts/sessions/sess_32b53e91/rtl_diff_sugg_1.patch,AREA failure observed; RTL deltas weak → needs deeper RTL-aware analysis.,,,,
sess_32bbd9d4,sugg_14a9e990,modify,ppa_violation,0.65,3860,750.0,2400.0,8.0,883.46,1993.19,8.46,980.03,1786.91,7.89,96.56999999999994,-206.27999999999997,-0.5700000000000012,741.36,1923.18,8.12,-238.66999999999996,136.26999999999998,0.22999999999999954,FAIL_POWER_FREQ,OK,adder4,artifacts/sessions/sess_32bbd9d4/rtl_before.sv,artifacts/sessions/sess_32bbd9d4/rtl_after_sugg_1.sv,artifacts/sessions/sess_32bbd9d4/rtl_diff_sugg_1.patch,FREQ failure observed; consider adding pipelining or reducing combo depth.,,,,
sess_32c2f8a4,sugg_5f117f80,reject,ppa_violation,0.53,3589,900.0,2200.0,12.0,1013.21,2286.27,14.64,886.29,2192.22,15.16,-126.92000000000007,-94.05000000000018,0.5199999999999996,835.45,2557.56,15.59,-50.83999999999992,365.34000000000015,0.4299999999999997,FAIL_FREQ_AREA,OK,pipeline_add,artifacts/sessions/sess_32c2f8a4/rtl_before.sv,artifacts/sessions/sess_32c2f8a4/rtl_after_sugg_1.sv,artifacts/sessions/sess_32c2f8a4/rtl_diff_sugg_1.patch,AREA failure observed; RTL deltas weak → needs deeper RTL-aware analysis.,,,,
sess_32cf0271,sugg_c0a91795,modify,ppa_violation,0.92,2944,350.0,3500.0,4.0,477.39,3388.69,5.14,452.41,2999.04,4.67,-24.97999999999996,-389.6500000000001,-0.46999999999999975,410.33,3337.32,4.84,-42.08000000000004,338.2800000000002,0.16999999999999993,FAIL_POWER_FREQ_AREA,OK,shifter,artifacts/sessions/sess_32cf0271/rtl_before.sv,artifacts/sessions/sess_32cf0271/rtl_after_sugg_1.sv,artifacts/sessions/sess_32cf0271/rtl_diff_sugg_1.patch,AREA failure observed; RTL deltas weak → needs deeper RTL-aware analysis.,,,,
sess_32cf0271,sugg_ce663af3,reject,ppa_violation,0.93,1288,350.0,3500.0,4.0,477.39,3388.69,5.14,439.09,4100.8,5.73,-38.30000000000001,712.1100000000001,0.5900000000000007,476.52,3919.25,5.37,37.43000000000001,-181.55000000000018,-0.3600000000000003,FAIL_POWER_AREA,OK,shifter,artifacts/sessions/sess_32cf0271/rtl_before.sv,artifacts/sessions/sess_32cf0271/rtl_after_sugg_1.sv,artifacts/sessions/sess_32cf0271/rtl_diff_sugg_1.patch,AREA failure observed; RTL deltas weak → needs deeper RTL-aware analysis.,,,,
sess_32cf0271,sugg_ee9a0876,modify,ppa_violation,0.39,4335,350.0,3500.0,4.0,477.39,3388.69,5.14,409.99,3344.69,4.86,-67.39999999999998,-44.0,-0.27999999999999936,429.62,3393.23,5.15,19.629999999999995,48.539999999999964,0.29000000000000004,FAIL_POWER_FREQ_AREA,OK,shifter,artifacts/sessions/sess_32cf0271/rtl_before.sv,artifacts/sessions/sess_32cf0271/rtl_after_sugg_1.sv,artifacts/sessions/sess_32cf0271/rtl_diff_sugg_1.patch,AREA failure observed; RTL deltas weak → needs deeper RTL-aware analysis.,,,,
sess_33180403,sugg_71621209,reject,ppa_violation,0.82,3889,450.0,2800.0,5.0,369.28,2938.74,5.01,419.37,3394.28,5.48,50.09000000000003,455.5400000000004,0.47000000000000064,332.13,2797.98,4.37,-87.24000000000001,-596.3000000000002,-1.1100000000000003,FAIL_AREA,OK,logic_combo_2,artifacts/sessions/sess_33180403/rtl_before.sv,artifacts/sessions/sess_33180403/rtl_after_sugg_1.sv,artifacts/sessions/sess_33180403/rtl_diff_sugg_1.patch,AREA likely increased due to added muxing/logic duplication.,,,,
sess_33180403,sugg_b052ddd9,reject,ppa_violation,0.67,2663,450.0,2800.0,5.0,369.28,2938.74,5.01,324.96,2870.26,5.08,-44.31999999999999,-68.47999999999956,0.07000000000000028,309.77,3013.11,4.34,-15.189999999999998,142.8499999999999,-0.7400000000000002,FAIL_AREA,OK,logic_combo_2,artifacts/sessions/sess_33180403/rtl_before.sv,artifacts/sessions/sess_33180403/rtl_after_sugg_1.sv,artifacts/sessions/sess_33180403/rtl_diff_sugg_1.patch,AREA likely increased due to added muxing/logic duplication.,,,,
sess_3324ab28,sugg_dcd7bb7c,reject,ppa_violation,0.49,1783,750.0,2400.0,11.0,887.16,2012.28,13.25,984.02,2109.62,13.27,96.86000000000001,97.33999999999992,0.019999999999999574,904.02,1936.41,11.74,-80.0,-173.2099999999998,-1.5299999999999994,FAIL_POWER_FREQ_AREA,OK,logic_combo_3,artifacts/sessions/sess_3324ab28/rtl_before.sv,artifacts/sessions/sess_3324ab28/rtl_after_sugg_1.sv,artifacts/sessions/sess_3324ab28/rtl_diff_sugg_1.patch,AREA likely increased due to added muxing/logic duplication.,,,,
sess_333371b1,sugg_e1720861,accept,meets_targets,0.62,3413,400.0,3000.0,5.0,391.13,3191.4,4.4,384.11,3754.35,4.77,-7.019999999999982,562.9499999999998,0.3699999999999992,329.0,3469.82,4.39,-55.110000000000014,-284.52999999999975,-0.3799999999999999,PASS,OK,logic_combo_1,artifacts/sessions/sess_333371b1/rtl_before.sv,artifacts/sessions/sess_333371b1/rtl_after_sugg_1.sv,artifacts/sessions/sess_333371b1/rtl_diff_sugg_1.patch,N/A,,,,
